hs_code,hs_description
8415908085,"PARTS OF AIR CONDITIONING MACHINES, NESOI"
8416100000,FURNACE BURNERS FOR LIQUID FUEL
8416200040,GAS FURNACE BURNERS
8416200080,"FURNACE BURNERS, INCLUD COMBINATION BURNERS, NESOI"
8416300000,"MECH STOKES,MECH GRATES, MECH ASH DISCHARGE&SIM AP"
8416900000,PARTS OF FURNACE BURNERS
8417100000,"FURV,OVEN,ROAST,MELT,TREAT,ORE,PYR,MLT,IND,LAB,N/E"
8417200000,"BAKERY OVENS, INCLUD BISCUIT OVENS, INDUST,NONELEC"
8417800000,"IND OR LAB FURNACES & OVENS, INC INCIN,N/ELE,NESOI"
8417900000,"PARTS OF IND OR LAB FURN & OVEN,INCINERAT, NONELEC"
8418100010,"REF-FREEZ COMB,SEP EXT DORS,COMP TYP,VOL LT 184L"
8418100020,"REFRIG-FREEZ COMB,SEP EXT DRS,COMP,VOL184-269LITER"
8418100030,"REFRIG-FREEZ COMB,SEP EXT DRS,COMP,VOL269-382LITER"
8418100045,"FR DR REFR-FREZ LT 73 CM DP GT87 LT95, VL GT 382 L"
8418100055,"FRCH DR REF-FRZ GT87 LT95 COMP, VL GT 382 L, NESOI"
8418100065,"FRENCH DR REFG-FRZ COMB, COMP, VL GT 382 L, NESOI"
8418100075,"REFRIG-FREEZ COMB,SEP EXT DOOR, COMPRESS TYPE NESO"
8418100090,"REFRIG-FREEZ COMB, SEP EXT DOORS, EXC COMPRESS TYP"
8418210010,"REFRIGERATORS, HOUSEHOLD,COMP TYP,VOL LT 184 LITER"
8418210020,"REFRIG,HOUSEHOLD,COMP TYP,VOL (184-269 LITERS)"
8418210030,"REFRIG,HOUSEHOLD,COMP TYP,VOL (269-382 LITERS)"
8418210090,"REFRIG,HOUSEHOLD, COMP TYP, VOL 382 LITERS & OVER"
8418291000,"REFRIGERATORS, HOUSEHOLD, ABSORPTION, ELECTRICAL"
8418292000,"REFRIGERATORS, HOUSEHOLD TYPE, NESOI"
8418300000,"FREEZERS, CHEST TYPE, CAPACITY NOT EXC 800 LITERS"
8418400000,"FREEZERS,UPRIGHT,CAPACITY NOT EXCEED 900 LITERS"
8418500040,"FREEZING DISPLAY COUNTERS, CABINETS, SHOWCASES"
8418500080,"REFRIGERATING DISPLAY COUNTERS, CABINETS,SHOWCASES"
8418610100,HEAT PUMPS OTHER THAN HEADING 8415
8418690110,ICEMAKING MACHINES
8418690120,"DRINKING WATER COOLERS, REFRIGERATED, SELF-CONTAIN"
8418690130,"SODA FOUNTAIN,BEER DISPENSING EQUIP, REFRIGERATED"
8418690140,CENTRIFUGAL LIQUID CHILLING REFRIG UNITS
8418690150,RECIPROCATING LIQUID CHILLING REFRIGERATING UNITS
8418690160,ABSORPTION LIQUID CHILLING UNITS
8418690180,"REFRIG/FREEZING EQUIP, NESOI"
8418910000,FURNITURE DESIGNED TO RECREFRIG OR FREEZING EQUIP
8418994000,"PARTS OF REFRIG,FREEZERS,& OTHER REF,DOOR ASSEMBLI"
8418998005,"REFRIGERATION CONDENSING UNITS, NOT EXCEEDING 746W"
8418998010,"REFRIG CONDENSING UNITS, EXC 746 W NOT EXC 2.2 KW"
8418998015,"REFRIG CONDENSING UNITS, EXC 2.2 KW NOT EXC 7.5 KW"
8418998020,"REFRIG CONDENSING UNITS, EXC 7.5 KW NOT EXC 22.3KW"
8418998025,"REFRIGERATION CONDENSING UNITS, EXCEEDING 22.3 KW"
8418998050,"PARTS OF REFRIG-FREEZ,SEP EXT DOOR & HOUSE REFRIG"
8418998060,"PARTS,REFRIG,FREEZERS & OTHER REFRIG ORFREEZ EQUIP"
8419110000,INSTANTANEOUS GAS WATER HEATERS
8419190020,"INSTANTANEOUS WATER HEATERS, NONELECTRIC"
8419190040,SOLAR WATER HEATERS
8419190060,"NONELECTRIC INSTANTANE OR STOR WATER HEATERS,NESOI"
8419200010,MEDICAL OR SURGICAL STERILIZERS
8419200020,LABORATORY STERILIZERS
8419310000,DRYERS FOR AGRICULTURAL PRODUCTS
8419321000,DRYERS FOR WOOD
8419325000,"DRYERS FOR PAPER PULP, PAPER OR PAPERBOARD"
8419390140,DRYERS FOR FOOD AND BEVERAGES
8419390180,"DRYERS, TREATMENT OF MATERIALS, TEMP CHANGE, NESOI"
8419400040,DISTILLING OR RECTIFYING PLANT FOR FOOD & BEVERAGE
8419400080,"DIST OR RECTIF PLANT,TREAT MAT, TEMP CHANGE, NESOI"
8419501000,BRAZED ALUMINUM PLATE-FIN HEAT EXCHANGERS
8419505000,"HEAT EXCHANGE UNITS, NESOI"
8419601000,"MACHINERY FOR LIQUEFYING AIR OR GAS, INCL BZ AL EX"
8419605000,"MACHINERY FOR LIQUEFYING AIR OR GAS, NESOI"
8419815040,"COOK STOVE, RANGE,OVENS,COOK,HEAT FOOD,CIVIL A/C"
8419815080,"IND COOK STOVE,RANGE,OVENS FOR COOK OR HEAT, NESOI"
8419819040,"IND MAC,EQUI,REST OR HOTEL USE,FOR HOT DRINK, FOOD"
8419819080,"IND MAC OR EQUIP FOR MAKE HOT DRINK,COOK,HEAT FOOD"
8419891000,"IND MAC PLT,EQUIP,MAKE PULP,PAPER,PAPERBOARD,NESOI"
8419896000,"IND MAC,PLANT,EQUIP,TREAT OF MATERL,TEMP CHG,OTHER"
8419899520,"IND MACH, PLANT OR EQUIP DES FOR COOL FOOD,BEVERAG"
8419899540,"IND MACH, PLANT EQUIP DESIGN FOR COOLING, NESOI"
8419899560,"IND MAC,PLANT,EQUIP,TREAT FOOD,BEV,TEMP CHG,NESOI"
8419899580,"IND MAC,PLANT, EQUIP,TREAT RUB, PLAST,TEMP CHG,NES"
8419899585,"IND MAC,PLANT,EQUIP,TREAT OF MATERL,TEMP CHG,NESOI"
8419901000,PARTS OF INSTANTANEOUS OR STORAGE WATER HEATERS
8419902000,"PARTS OF MACH & PLANT FOR MAKING PULP,PAPER,PAPBRD"
8419903000,"PARTS OF HEAT EXCHANGE UNITS, INDUSTRIAL"
8419905040,"PARTS OF MEDICAL, SURGICAL OR LABORATORY STERILIZE"
8419905080,"PRTS,MACH,TREAT MATERL,TEMP CHG,OF ACRYL ACD REACT"
8419908500,"ELECTROMECHANICAL HAND TOOL PARTS, NESOI"
8419909520,"PARTS OF EQUIP FOR RESTAURANTS,ETC, TEMP CHANGE"
8419909580,"PARTS,MACH,PLANT EQUIP,TREAT MATERL,TEMP CHG,NESOI"
8420101000,TEXTILE CALENDERING OR ROLLING MACHINES
8420102000,"CALENDER OR SIM ROLLING MACH,PULP,PAPER,PAPERBOARD"
8420109040,"CALENDER OR OTHER ROLLING MACH FOR RUBBER,PLASTICS"
8420109080,"CALENDERING OR OTHER ROLLING MACHINES,EXC MTLS,GLS"
8420911000,CYLINDERS FOR TEXTILE CALENDERING OR ROLLING MACH
8420912000,"CYLINDERS FOR PULP,PAPER,PAPERBOARD CAL OR ROL MAC"
8420919000,"CYLINDERS, NESOI, FOR ROLLING MACHINES,EXC MTLS,GL"
8420991000,"PARTS OF CALENDER OR OTHER ROLL MACH, PROCESS TEXT"
8420992000,"PARTS OF CALEND,ROLL MAC FR PULP,PAPER,PAPERBOARD"
8420999000,"PARTS OF CALEND, ROLL MACH, EXC METAL OR GLAS,NESO"
8421110000,CREAM SEPARATORS
8421120000,"CLOTHES-DRYERS, CENTRIFUGAL"
8421190000,"CENTRIFUGES, INCLUDING CENTRIFUGAL DRYERS, NESOI"
8421210000,WATER FILTERING OR PURIFYING MACHINERY & APPARATUS
8421220000,BEVERAGE FILTERING OR PURIFYING MACH & APPARATUS
8421230000,OIL OR FUEL FILTERS FOR INTERNAL COMBUSTION ENGINE
8421290005,REFRIGERANT RECOVRY/RECYCL FR FILTER/PURIFY LIQUID
8421290015,OIL-SEPARATION EQUIP FR FILTERING/PURIFYING LIQUID
8421290040,"HYDRAULIC FLUID POWER FILTERS,RATED GT/= 1000 KPA"
8421290065,"FILTER OR PURIFY MACH & APPARATUS FOR LIQUID,NESOI"
8421310000,INTAKE AIR FILTERS FOR INTERNAL COMBUSTION ENGINES
8421394000,CATALYTIC CONVERTERS
8421398005,DUST COLLECT AND AIR PURIFI EQUIP FOR MACH TOOLS
8421398015,"DUST COLLECTION AND AIR PURIFICATION EQUIP, NESOI"
8421398020,"ELECTROSTATIC PRECIPITATORS, IND GAS CLEAN EQUIP"
8421398030,"INDUSTRIAL GAS CLEANING EQUIPMENT, NESOI"
8421398040,GAS SEPARATION EQUIPMENT
8421398060,PNEUMATIC FLUID POWER FILTERS RATED GT/= 550 KPA
8421398090,"FILTERING OR PURIFYING MACH & APPARATUS,GAS, NESOI"
8421912000,"PTS,DRYING CHAMBERS,FOR CENTRIFUGAL CLOTHES-DRYERS"
8421914000,"PTS, FURNITURE DESIGNED TO RECEIVE CLOTHES-DRYERS"
8421916000,"PARTS OF CENTRIFUGES,INCL CENTRIFGAL DRYERS, NESOI"
8421990040,PARTS OF FILTERING OR PURIFYING APPARATUS
8421990080,"PARTS OF MACH & APPARAT,FILT,PURIFY,LIQ,GAS,NESOI"
8422110000,"DISHWASHING MACHINES, HOUSEHOLD TYPE"
8422190000,"DISHWASHING MACHINES, EXCEPT HOUSEHOLD TYPE"
8422200000,MACH FOR CLEAN OR DRY BOTTLES OR OTHER CONTAINERS
8422301100,CAN-SEALING MACHINES
8422309110,MACHINES FOR AERATING BEVERAGES
8422309120,CONTAINER LABELING MACHINES
8422309130,VACUUM OR GAS PACKAGING MACHINES FOR FILLING
8422309140,"MACH FOR FILL,WHETHER OR NOT CAPABLE OF OTHER OPER"
8422309150,"VAC OR GAS PAC,PERFORM ONLY CAP, LID, SEAL, CLOSE"
8422309160,"MACH PEFORMING ONLY CAP,LID,SEAL,CLOSE,NESOI"
8422309170,"MAC FR FIL,CLOSE,SEAL,CAP,LABEL,BOT,CAN OR CONTAIN"
8422309180,"MACHINES FOR OPENING, FILLING AND CLOSING BAGS"
8422309185,"MACHINES FOR FORMING, FILLING & SEALING BAGS/POUCH"
8422309186,"MACHINES FOR OPENING, FILLING & CLOSING BOXES"
8422309187,MACHINES FOR SKIN AND BLISTER PACKAGING
8422309191,MACH FILL/CLOS/SEAL/CAPSUL/LABEL BOX/BAG/ETC NESOI
8422401110,MACHINES FOR WRAPPING CANDY
8422401190,"MAC,PAC PIPE TOB,WRAP,CIG PACK&COMB CANDY CUT&WRAP"
8422409140,STRAPPING MACHINES
8422409150,MACH FOR CASE & TRAY FORM/PACK/UNPACK/CLOSE/SEAL
8422409160,MACHINES FOR SHRINK FILM AND HEAT SEALING
8422409170,"MACHINES FOR WRAPPING, NESOI"
8422409181,"PACKING OR WRAPPING MACHINERY, NESOI"
8422900200,"PRTS OF DISHWASNG MACHNES,WATER CONTAINMENT CHAMBE"
8422900400,"PARTS OF DISHWASHING MACHINES,DOOR ASSEMBLIES"
8422900640,PARTS OF THE HOUSEHOLD TYPE DISHWASHING MACHINES
8422900680,"PARTS OF DISHWASHING MACHINES, NESOI"
8422901100,PARTS OF CAN-SEALING MACHINES
8422902100,"PTS,MAC PAC PIP TOB,WRAP CNDY,CIG,COM CNDY CUT&WRP"
8422909120,"PTS OF MACH FR CLEAN,DRY BOTTLES OR OTH CONTAINERS"
8422909130,PARTS OF STRAPING MACHINES
8422909160,"PARTS OF WRAPPING AND PACKAGING MACHINES, NESOI"
8422909195,"PTS OF MACH FOR FIL,CLSE,SEAL,CAP,LAB,BT,BGS,NESOK"
8423100010,DIGITAL ELECTRONIC TYPE PERSONAL WEIGHING MACHINES
8423100030,"WEIGHING MACHINES, SUITABLE FOR CARRYING"
8423100060,"PERSONAL WEIGHING MACHINES, INC BABY & HHOLD NESOI"
8423201000,SCLES FR CNTINUS WEGHG GOODS ON CONVEYOR ELEC MEAN
8423209000,SCLES FR CONTINUS WEIGHING GOODS ON CONVEYOR NESOI
8423300000,CONST-WGHT SCALES & DISCHRGING PREDET WGHTS IN BAG
8423810010,DIGITAL ELEC COUNT SCALES WEIGHT CAP NOT EXC 30 KG
8423810020,"DIGITAL ELEC RETAIL SCALES NON-COMP, WGHT N/EX30KG"
8423810030,"DIGITAL ELEC RETAIL SCALES COMPUTING,WGHT N/EX30KG"
8423810040,"DIGITAL ELEC SCALES, WGHT CAP NOT EXC 30 KG, NESOI"
8423810050,"WEIGHING MACH,MAX WEIGHT NOT EXCEED 30 KG, NESOI"
8423820010,"DIGITAL ELEC TYPE WEIGHING MACH,WGHT N/EXC 5,000KG"
8423820050,"WEIGHING MACH WGHT CAP EXC 30 NOT EXC 5000KG,NESOI"
8423891000,WEIGHING MACH. USING ELECTRONIC MEANS FOR GAUGING
8423899000,"WEIGHING MACHINES, NESOI"
8423901000,PRTS OF WEIGH MACH ELECT GAUG WEIGH NT FOR MOT VEH
8423909000,"WEIGHTS, PARTS OF WEIGHING MACHINERY, NESOI"
8424100000,"FIRE EXTINGUISHERS, WHETHER OR NOT CHARGED"
8424201000,SIMPLE PISTON PUMP SPRAYS AND BELLOWS
8424209000,"SPRAY GUNS AND SIMILAR APPLIANCES, NESOI"
8424301000,SAND BLASTING MACHINES
8424309000,"STEAM AND SIMILAR JET PROJECTING MACHINES, NESOI"
8424411000,"PORTB SPRAYER AGR/HORT (EX SLF-CONTAIN, NT OV 20L)"
8424419000,"AGRICULT SPRAYERS,SELF-CONTAINED CAPAC LT 20 LTR"
8424490000,"AGRICULTURAL OR HORTICULTURAL SPRAY APPL, NESOI"
8424820010,"SELF-PROPELLED, CENTER PIVOT, IRRIGATION EQUIPMENT"
8424820020,"OTHER IRRIGATION EQUIP FOR AGRCLTRL OR HORT,INCL L"
8424820090,"AGRCLTRL/HORTCLTRL DISPRSING/PROJCTING APPL, NESOI"
8424891000,MECH APPS FOR SPRAYING PRINTED CIRCUITS/ASSEMBLIES
8424899000,"MECH APPS FOR PROJECT/SPRYING LIQDS/POWD, NESOI"
8424900500,PARTS OF FIRE EXTINGUISHERS
8424901000,PARTS OF SIMPLE PISTON PUMP SPRAYS & POWDER BELLOW
8424902000,PARTS OF SAND BLASTING MACHINES
8424909040,PARTS OF STEAM AND SIMILAR JET PROJECTING MACHINES
8424909080,"PTS OF PROJECT/DISPERSE/SPRAY MECH APPLIANCE,NESOI"
8425110000,"PULY TAC&HOST,EXC SKIP,HOST FR RAIS VEH, POW EL MT"
8425190000,"PLY TAC&HOS,EXC SKIP,HOS FR RAIS VEH, N/POW EL MTR"
8425310100,WINCHES AND CAPSTANS POWERED BY ELECTRIC MOTORS
8425390100,WINCHES AND CAPSTANS NOT POWERED BY ELECTRIC MOTOR
8425410000,BUILT-IN JACKING SYSTEMS OF A TYPE USED IN GARAGES
8425420000,"JACKS AND HOISTS,HYDRAULIC,EXC BLT-IN JACK SYSTEMS"
8425490000,"JACKS, NESOI"
8426110000,OVERHEAD TRAVELING CRANES ON FIXED SUPPORT
8426120000,MOBILE LIFTING FRAMES ON TIRES & STRADDLE CARRIERS
8426190000,"OVHD TRV,TRNPT,GNT,BRDG,MOBL LFT FRM&TRD CAR,NESOI"
8426200000,TOWER CRANES
8426300000,PORTAL OR PEDESTAL JIB CRANES
8426410005,"WORKS TRUCKS FITTED WITH A CRANE, SELF-PROPEL TIRE"
8426410010,"CABLE OPERATED LIFT MACHINERY, SELF-PROPELLED, ON"
8426410090,"LIFTING MACHINERY, SELF-PROPELLED, ON TIRES, NESOI"
8426490010,"CABLE OPERATED LIFT MACHINERY, SELF-PROPELLED, NES"
8426490090,"LIFTING MACHINERY SELF-PROPELLED, NESOI"
8426910000,LIFTING MACHINERY DESIGNED FOR MOUNTING ON ROAD VE
8426990000,"LIFTING MACHINERY, NESOI"
8427104000,"RIDER-TYPE,SLF-PROPEL WK TRKS PWR BY ELEC MTR"
8427108020,AERIAL WK PLAT OPERATOR RIDNG SELF PROP ELEC MOTOR
8427108030,FORK-LIFT/HANDL TRUCKS OPER RIDE SELF PROP ELEC MO
8427108040,"AERIAL WORK PLATFORMS, AGV SELF-PROP BY ELEC MOTOR"
8427108050,LIFT/HANDLING WORK TRUCK AGV SELF PROP ELEC MOTOR
8427108070,"AERIAL WORK PLATFORMS, SELF-PROP ELEC MOTOR, NESOI"
8427108095,LIFTING/HANDLING TRUCKS SELF-PROP ELEC MOTOR NESOI
8427204000,"SELF-PROPELLED FORKLIFTS, RIDING, COUNTERBALANCED"
8427208020,"OTH SLF-PRPELLD TRCKS, NT RIDER,AERIAL WORK PLTFRM"
8427208090,"SELF-PROPELLED TRUCKS,OTHER THAN RIDER-TYPE, NESOI"
8427900020,"FORK-LIFT AND WORKS TRUCKS, AERIAL WORK PLTFRM"
8427900090,"FORK-LIFT AND WORKS TRUCKS, NESOI"
8428100000,PASS OR FREIGHT ELEVATOR EXC CONT ACT
8428200010,"CONVEYORS,PNEUMATIC,NESOI"
8428200050,"ELEVATORS,PNEUMATIC,NESOI"
8428310000,"CONT-ACT ELEVAT & CONVEY FOR GOODS, UNDERGROUND US"
8428320000,"CONT-ACT ELEV & CONVEY,FR GOODS OR MATL,BUCKET TYP"
8428330000,"BELT TYPE CONT-ACTION ELEVATORS & CONVEYORS,NESOI"
8428390000,"CONT-ACT ELEV & CONVEY,FR GOODS OR MATERLS,NESOI"
8428400000,ESCALATORS AND MOVING WALKWAYS
8428600000,"TELEFRS, CHAIR LFTS,SKI DRAGLIN"
8428900210,"WOODLAND LOG HANDLING EQUIP.,(OTHER THAN SKIDDERS)"
8428900220,"INDUSTRIAL ROBOT,LIFTING,HANDLG,LOAD/UNLOAD,NESOI"
8428900290,"MACH FOR LIFTING,HANDLING,LOADING,UNLOADING,NESOI"
8429110010,"BULLDOZERS & ANGLEDOZERS,SELF-PROPEL,TRACK LAY,NEW"
8429110090,"BULLDOZERS & ANGLEDOZERS,SELF-PROPEL,TRAK LAY,USED"
8429190010,"BULLDOZERS AND ANGLEDOZERS, SELF-PROPEL, NEW,NESOI"
8429190090,"BULLDOZERS AND ANGLEDOZERS,SELF-PROPEL,USED,NESOI"
8429200000,"GRADERS AND LEVELERS, SELF-PROPELLED"
8429300020,"SCRAPERS, SELF-PROPELLED,NOT EXCEEDING 13.7 M3,NEW"
8429300040,"SCRAPERS, SELF-PROPELLED, EXCEEDING 13.7 M3, NEW"
8429300060,"SCRAPERS, SELF-PROPELLED, USED OR REBUILT"
8429400020,"TAMPING MACHINES AND ROAD ROLLERS, VIBRATORY, NEW"
8429400040,"TAMPING MACHINES AND ROAD ROLLERS, NEW, NESOI"
8429400060,"TAMPING MACHINES AND ROAD ROLLERS, USED OR REBUILT"
8429511005,"INTEGR TRATOR SHOVL LOAD,REAR ENG MT, 2WHEEL DR,NE"
8429511015,"TRACT SHOV LDR,REAR ENG MT,4WH DR,CAP UND1.5M3,NEW"
8429511025,"SHOV LDR,REAR ENG MT,4WH DR,CAP1.5M3UNDER2.2M3,NEW"
8429511030,"SHOV LDR,REAR ENG MT,4WH DR,CAP2.2M3UNDER2.9M3,NEW"
8429511035,"SHOV LDR,REAR ENG MT,4WH DR,CAP2.9M3UNDER3.8M3,NEW"
8429511040,"SHOV LDR,REAR ENG MT,4WH DR,CAP3.8M3UNDER5.2M3,NEW"
8429511045,"SHOV LDR,REAR ENG MT,4WH DR,CAP5.2M3 UND 7.6M3,NEW"
8429511050,"SHOVL LDR, REAR ENG MT,4WH DR,CAP7.6M3UN11.4M3,NEW"
8429511055,"SHOVL LDR, REAR ENG MT,4WH DR,CAP 11.4 M3 AND OVER"
8429511060,"FRONT-END SHOVEL LOADERS, WHEEL TYPE, NEW, NESOI"
8429511065,"FRONT-END SHOVEL LOADERS, WHEEL TYP, USED OR REBLT"
8429515010,"FRNT-END SHOVL LOADER,LESS THAN 44.7 KW,NEW,NESOI"
8429515020,"FRNT-END SHOVL LOAD, 44.7KW UNDER 67.1KW,NEW,NESOI"
8429515030,"FRNT-END SHOVL LOAD, 67.1KW UNDER 93.2KW,NEW,NESOI"
8429515040,"FRNT-END SHOVL LOAD,93.2KW UNDER1119.3KW,NEW,NESOI"
8429515050,"FRNT-END SHOVL LOAD, 1119.3KW AND OVER, NEW, NESOI"
8429515060,"FRONT-END SHOVEL LOADERS, USED OR REBUILT, NESOI"
8429521010,EXCAVATORS WITH 360
8429521020,"EXCAVATORS WITH 360 REVOL SUPSTR,CRWL MT,EX HY,NEW"
8429521030,"EXCAVAT WITH 360 REVOL SUPSTR,HYD,EXC CRAWL MT,NEW"
8429521040,"EXCAVAT WITH 360 REVOL SUPSTR,EXC HYD&CRAWL MT,NEW"
8429521050,"EXCAVATORS W/ 360 REVOL SUPERSTRUCTURE,USED,REBLT"
8429525010,"MECH SHVL,EXCAVAT,SHVL LOAD,360 REVOL STUR,NEW"
8429525090,"MECH SHVL EXCAVAT,SHVL LOAD,360 REVOL STUR,USED"
8429591030,"BACKHOES, NEW, EXC 360 REVOLVING SUPERSTRUCTURE"
8429591060,"SHOVL,CLMSHL&DRAGLINE,NEW,EXC 360"
8429591090,USED OR REBUILT EXCAVATING MACHINES
8429595020,"LADDER TYPE DITCHERS AND TRENCHERS, NEW"
8429595040,"DITCHERS AND TRENCHERS, EXCEPT LADDER TYPE, NEW"
8429595060,"MECH SHVL,EXCAVAT,SHVL LOAD,EXC 360 REVOL STUR,NEW"
8429595080,"MECH SHVL,EXCAVAT,SHV LOAD,EX360 REVOL STUR,USED"
8430100000,PILE-DRIVERS AND PILE-EXTRACTORS
8430200030,"SNOWBLOWERS, ATTACHMENT TYPE"
8430200060,"SNOWBLOWERS, EXCEPT ATTACHMENT TYPE"
8430200090,SNOWPLOWS
8430310040,"ROCK BREAKING MACHINES, SELF-PROPELLED"
8430310080,"COAL CUTTERS AND TUNNELING MACHINERY, SELF-PROPELL"
8430390040,"ROCK BREAKING MACHINES, EXCEPT SELF-PROPELLED"
8430390080,"COAL CUTTERS AND TUNNELING MACH, EXC SELF-PROPELLE"
8430410000,"BORING OR SINKING MACHINERY, SELF-PROPELLED"
8430494000,OFFSHORE OIL AND NATURAL GAS DRILL & PROD PLATFORM
8430498010,"BOR,SINK MACH,ROTARY,OIL WELL & GAS FIELD DRILLING"
8430498020,"BOR OR SINK MACH FOR OIL WELL & GAS FLD DRIL,NESOI"
8430498030,"BOR OR SINK MACH, MACH, ROTARY, WATER WELL DRILLIN"
8430498040,"BOR OR SINK MACH FOR WATER WELL DRILLING, NESOI"
8430498050,"BORING OR SINKING MACHINERY, NESOI"
8430501000,"PEAT EXCAVATORS, SELF-PROPELLED"
8430505000,"EXCAVAT, EXTRACT MACH, NOT SELF PROPELLED, NESOI"
8430610000,"TAMPING OR COMPACTING MACHINERY,NOT SELF-PROPELLED"
8430690100,"MOVE,GRADE,LEVEL,SCRAP,EXCAVAT,EXTRACT MACH, NESOI"
8431100010,"PTS,PULY TKLE & HOISTS EXC SKIP OR FOR RAISING VEH"
8431100090,"PARTS OF WINCHES, CAPSTANS AND JACKS"
8431200000,PTS OF FRK LFT TRKS & WORKS TRKS WITH LIFT OR HNDL
8431310020,PARTS OF SKIP HOISTS
8431310040,PARTS OF ESCALATORS
8431310060,"PARTS OF ELEVATORS, EXC CONT ACTION,SK HOIST,ESCAL"
8431390010,"PARTS OF ELEVATORS AND CONVEYORS,NESOI"
8431390050,PARTS OF OIL AND GAS FIELD MACHINERY
8431390070,PARTS OF WOODLAND LOG HANDLING EQUIP OF 8428908006
8431390080,"PARTS OF MACHINES OF HEADING 8428, NESOI"
8431410020,SHOVEL ATTACHMENTS
8431410040,CLAMSHELL (GRAPPLER) ATTACHMENTS
8431410060,DRAGLINE BUCKETS
8431410080,"BUCKETS, SHOVELS, GRABS AND GRIPS, NESOI"
8431420000,BULLDOZER OR ANGLEDOZER BLADES
8431434000,PTS OF OFFSHORE DRILLING AND PRODUCTION PLATFORMS
8431438020,PRTS OIL/ GAS MACH.
8431438040,PRTS OIL/GAS MACH.
8431438060,PRTS OF OIL/ GAS FIELD MACH.
8431438090,"PTS OF BORING,SINKNG MAC OF SUBHD 8430.41,8430.49"
8431491010,"PTS OF OVHEAD TRAVL,TRANSPT,GATRY,BRDGE,JIB CRANES"
8431491060,"PTS OF MOBIL LFT FRME,STRAD CARR & WRKS TRKS/CRANE"
8431491090,PARTS OF MACHINERY OF HEADING 8426 NESOI
8431499005,BACKHOE ATTACHMENTS FOR MOUNTING ON MACHINERY
8431499010,FRONT-END LOADER ATTACHMENTS FOR MOUNTING ON MACH
8431499015,RIPPERS AND ROOTERS FOR MOUNTING ON MACHINERY
8431499020,"ATTACH FOR MOUNT ON MAC OF HEAD8426,8429,8430NESOI"
8431499025,CAST AXLE HOUSING FR COAL OR ROCK CUT & TUNNEL MAC
8431499030,"PTS,COAL,ROCK CUT & TUNEL MAC,EXC CAST AXLE HOUSIN"
8431499035,"CAST AXLE HOUSIN FR BCKHOE,SHOVL,CLAMSHEL,DRAGLINE"
8431499036,"RD WHL OF BCKHE,SHOV,CLMSL,DRGLN,EX CST AXLE HOUSN"
8431499038,"WH TR ASSB OF BCKH,SHOV,CLMSL,DRGLN,EX CST AX HOUS"
8431499044,"PTS,BCKHOE,SHOVL,CLMSHL,DRGLINE,EX CST AXLE HOUSIN"
8431499045,SCRAPER BOWLS FOR SCRAPERS
8431499050,TRACK LINKS
8431499055,"CAST AXLE HOUSIN FR MAC,HEAD 8426,8429,8430,NESOI"
8431499081,"STEEL FORGINGS FOR MACH OF HEAD 8426,8429 OR 8430"
8431499084,"ROAD WHEELS OF MACH OF HEAD 8426, 8429 OR 8430"
8431499090,"WHL/TIRE ASSB OF MACH HEADG 8426, 8429 OR 8430"
8431499095,"PARTS OF MACH OF HEADING 8426, 8429 OR 8430, NESOI"
8432100020,MOLDBOARD PLOWS EXCEPT LISTERS
8432100040,DISC PLOWS
8432100060,"PLOWS, NESOI"
8432210000,DISC HARROWS
8432290040,"CULTIVATORS, TRACTOR DRAWN OR FOR TRACTOR MOUNTING"
8432290060,WALK BEHIND ROTARY TILLERS
8432290080,"CULTIVATORS, WEEDERS AND HOES, NESOI"
8432290090,"HARROWS AND SCARIFIERS, NESOI"
8432310010,NO-TILL PLANTERS AND TRANSPLANTERS
8432310090,NO-TILL DIRECT SEEDERS
8432390010,OTHER PLANTERS AND TRANSPLANTERS
8432390090,OTHER SEEDERS
8432410000,MANURE SPREADERS
8432420000,FERTILIZER DISTRIBUTORS
8432800010,"TOW BEHIND SPREADERS, AERATORS AND DE-THATCHERS"
8432800080,"AGRIL,HORT,FORSTY MACH FOR SOIL PREP OR CULTIVATE"
8432900010,"PTS OF AG,ROAD WHEELSW/OUT TIRES"
8432900020,"PTS OF AG,WHEEL AND TIRE ASSEMBLIES"
8432900040,PARTS OF PLOWS
8432900050,"PTS OF HARROWS,SCARIFIERS CULTIVATORS,WEEDERS&HOES"
8432900060,"PTS OF SEED,PLNT,TRNSPLNT,MANUR SPRED,FERTILIZ DIS"
8432900081,"PTS OF AG,HORT,FORTY MAC FR SOIL PREP OR CULTIVATE"
8433110010,"ELECTRIC LAWN MOWERS,INC BATTERY OPERATED"
8433110020,"RIDING MOWERS, OTHER THAN ELECTRIC, UNDER 5.2 KW"
8433110030,"RID MOWERS,NOT ELEC,5.2KW&OVER BUT UNDER7.46KW"
8433110040,"RIDING MOWERS, OTHER THAN ELECTRIC,7.46KW AND OVER"
8433110050,"MOWERS FOR LAWNS,PARKS,ETC.,EXC.RIDING,UNDER 3.7KW"
8433110060,"MOWERS FOR LAWNS,PARKS,ETC.,EXC.RIDING OVER 3.7KW"
8433190010,GREENS MOWERS
8433190020,"MOWERS, GANG CUTTING UNITS"
8433190030,"MOWERS, RIDING, FOR LAWNS, PARKS OR SPORTS GROUNDS"
8433190040,"MOWERS,NON RID,GAS POWER,FOR LAWN,PARKS,SPORTS GRN"
